Parameters:
EtaF;20580
BetaF;1.5
EtaR;100
BetaR;1.2
Initial N;10000
Delta t;0.1
T (seconds);25200
Number of experiments;1000

Time;FailureMean;FailureMean+Sqrt(Var);
;45,73;52,31;
;45,79;52,32;
;45,81;52,25;
;45,91;52,30;
;45,90;52,40;
;45,65;52,35;
;45,48;52,23;
;45,33;51,96;
;45,42;52,14;
;45,47;52,16;
;45,58;52,33;
;45,63;52,35;
;45,54;52,16;
;45,74;52,42;
;45,66;52,33;
;45,63;52,34;
;45,59;52,41;
;45,71;52,38;
;45,56;52,22;
;45,51;51,99;
;45,52;51,99;
;45,49;51,99;
;45,60;52,16;
;45,53;52,27;
;45,55;52,29;
;45,70;52,62;
;45,71;52,66;
;45,64;52,63;
;45,55;52,59;
;45,60;52,63;
;45,51;52,42;
;45,53;52,38;
;45,55;52,36;
;45,54;52,29;
;45,58;52,29;
;45,70;52,37;
;45,68;52,42;
;45,72;52,47;
;45,84;52,45;
;45,74;52,37;
;45,81;52,44;
;45,81;52,47;
;45,79;52,47;
;45,87;52,59;
;45,95;52,67;
;45,84;52,63;
;45,86;52,58;
;46,02;52,76;
;45,87;52,62;
;45,87;52,74;
;45,83;52,58;
;45,82;52,55;
;45,86;52,48;
;45,82;52,32;
;45,79;52,39;
;45,79;52,28;
;45,67;52,30;
;45,60;52,22;
;45,59;52,33;
;45,52;52,26;
;45,62;52,37;
;45,71;52,66;
;45,75;52,63;
;45,92;52,87;
;46,04;53,08;
;46,12;53,11;
;46,21;53,16;
;46,22;53,17;
;46,31;53,09;
;46,19;52,93;
;46,21;52,96;
;46,16;52,86;
;45,95;52,81;
;46,02;52,94;
;46,19;53,12;
;46,10;52,98;
;46,16;53,00;
;46,29;52,98;
;46,22;52,89;
;46,06;52,81;
;45,96;52,65;
;46,07;52,69;
;46,20;52,85;
;46,31;53,29;
;46,56;53,71;
;46,59;53,64;
;46,40;53,50;
;46,51;53,60;
;46,47;53,44;
;46,58;53,47;
;46,61;53,60;
;46,56;53,58;
;46,44;53,34;
;46,55;53,31;
;46,66;53,53;
4,00;46,68;53,55;
;46,67;53,31;
;46,47;53,25;
;46,38;53,10;
;46,29;53,03;
;46,23;52,83;
;46,15;52,85;
;46,14;52,87;
;46,17;53,11;
;46,19;53,11;
;46,27;53,16;
;46,33;53,15;
;46,42;53,36;
;46,42;53,38;
;46,48;53,51;
;46,71;53,63;
;46,68;53,68;
;46,67;53,63;
;46,64;53,57;
;46,46;53,47;
;46,61;53,58;
;46,56;53,43;
;46,42;53,21;
;46,44;53,11;
;46,27;52,94;
;46,34;53,04;
;46,47;53,15;
;46,50;53,20;
;46,57;53,38;
;46,55;53,28;
;46,52;53,25;
;46,49;53,18;
;46,44;53,22;
;46,52;53,20;
;46,61;53,42;
;46,58;53,30;
;46,59;53,33;
;46,56;53,29;
;46,58;53,38;
;46,41;53,25;
;46,42;53,25;
;46,33;53,10;
;46,42;53,11;
;46,49;53,29;
;46,46;53,17;
;46,57;53,29;
;46,66;53,69;
;46,49;53,42;
;46,51;53,33;
;46,44;53,27;
;46,54;53,41;
;46,75;53,69;
;46,93;53,93;
;46,83;53,87;
;46,91;53,85;
;46,96;53,98;
;46,99;54,05;
;47,00;53,94;
;46,92;53,81;
;47,00;53,86;
;46,92;53,92;
;46,80;53,84;
;46,80;53,77;
;46,75;53,69;
;46,59;53,56;
;46,53;53,45;
;46,49;53,37;
;46,37;53,19;
;46,53;53,31;
;46,45;53,44;
;46,46;53,40;
;46,47;53,58;
;46,54;53,55;
;46,66;53,49;
;46,68;53,43;
;46,65;53,36;
;46,77;53,62;
;46,81;53,73;
;46,86;53,67;
;46,90;53,64;
;46,86;53,52;
;46,82;53,48;
;46,74;53,41;
;46,73;53,47;
;46,86;53,63;
;46,99;53,88;
;46,83;53,73;
;46,82;53,63;
;46,77;53,58;
;46,67;53,52;
;46,68;53,45;
;46,75;53,47;
;46,67;53,37;
;46,73;53,39;
;46,71;53,46;
;46,76;53,46;
;46,59;53,22;
;46,61;53,13;
;46,70;53,23;
;46,65;53,05;
;46,70;53,29;
;46,76;53,47;
;46,75;53,46;
;46,90;53,77;
;46,97;53,78;
;46,98;53,62;
;46,95;53,51;
;46,90;53,60;
;47,07;53,82;
;46,99;53,64;
;47,03;53,96;
;47,12;54,06;
;47,08;54,17;
;47,04;54,16;
;47,09;53,97;
;47,03;53,95;
;46,92;53,73;
;46,76;53,49;
;46,90;53,76;
;46,84;53,69;
;47,00;53,92;
;46,96;53,76;
;46,89;53,78;
;46,82;53,70;
;46,91;53,68;
;46,87;53,56;
;46,92;53,68;
;46,97;53,79;
;47,01;53,81;
;47,00;53,81;
;46,95;53,76;
;46,91;53,85;
;47,02;53,95;
;46,98;53,88;
;47,06;54,09;
;47,01;54,01;
;46,98;53,72;
;46,91;53,75;
;47,11;54,07;
;47,16;54,07;
;47,19;54,19;
;46,95;53,86;
;47,24;54,20;
;47,32;54,45;
;47,18;54,18;
;47,17;54,18;
;47,23;54,31;
;47,19;54,19;
;47,14;54,10;
;47,15;53,99;
;47,13;54,01;
;47,19;54,06;
;47,14;53,94;
;47,26;54,17;
;47,37;54,30;
;47,15;54,12;
;47,16;54,07;
;47,19;54,18;
;47,23;54,25;
;47,30;54,29;
;47,47;54,27;
;47,63;54,39;
;47,53;54,16;
;47,56;54,36;
;47,56;54,46;
;47,43;54,31;
;47,36;54,08;
;47,49;54,27;
;47,41;54,10;
;47,37;54,19;
;47,30;54,16;
;47,25;54,09;
;47,23;54,12;
;47,21;54,13;
;47,25;54,10;
;47,36;54,22;
;47,43;54,35;
;47,52;54,67;
;47,64;54,78;
;47,62;54,97;
4,50;47,65;54,85;
;47,52;54,58;
;47,62;54,59;
;47,62;54,49;
;47,72;54,40;
;47,61;54,39;
;47,63;54,44;
;47,50;54,23;
;47,29;54,03;
;47,26;54,02;
;47,43;54,11;
;47,37;53,90;
;47,45;54,17;
;47,52;54,43;
;47,47;54,37;
;47,38;54,48;
;47,41;54,59;
;47,28;54,49;
;47,41;54,55;
;47,42;54,62;
;47,43;54,47;
;47,50;54,41;
;47,52;54,43;
;47,56;54,46;
;47,54;54,44;
;47,58;54,62;
;47,73;54,77;
;47,64;54,66;
;47,69;54,72;
;47,48;54,45;
;47,55;54,36;
;47,63;54,34;
;47,72;54,48;
;47,72;54,56;
;47,72;54,50;
;47,73;54,41;
;47,62;54,33;
;47,59;54,33;
;47,54;54,54;
;47,67;54,69;
;47,65;54,62;
;47,73;54,68;
;47,74;54,71;
;47,75;54,58;
;47,65;54,57;
;47,73;54,73;
;47,65;54,58;
;47,62;54,64;
;47,69;54,55;
;47,72;54,65;
;47,71;54,59;
;47,73;54,56;
;47,64;54,60;
;47,77;54,91;
;47,65;54,85;
;47,57;54,66;
;47,58;54,50;
;47,49;54,47;
;47,49;54,45;
;47,39;54,20;
;47,42;54,25;
;47,41;54,25;
;47,47;54,27;
;47,49;54,53;
;47,58;54,70;
;47,55;54,62;
;47,63;54,66;
;47,52;54,54;
;47,69;54,77;
;47,52;54,44;
;47,33;54,12;
;47,32;54,26;
;47,36;54,27;
;47,34;54,46;
;47,26;54,30;
;47,17;54,34;
;47,08;54,30;
;47,04;54,33;
;47,05;54,33;
;47,05;54,35;
;47,08;54,37;
;47,27;54,40;
;47,12;54,23;
;47,18;54,24;
;47,24;54,22;
;47,29;54,25;
;47,30;54,22;
;47,21;54,18;
;47,33;54,25;
;47,44;54,47;
;47,53;54,44;
;47,57;54,50;
;47,58;54,52;
;47,62;54,52;
;47,55;54,43;
;47,74;54,69;
;47,70;54,66;
;47,58;54,60;
;47,66;54,64;
;47,72;54,57;
;47,73;54,69;
;47,82;54,67;
;47,83;54,65;
;47,87;54,76;
;48,03;54,92;
;47,85;54,66;
;47,84;54,70;
;48,02;54,98;
;47,97;54,87;
;48,01;54,98;
;47,99;54,86;
;47,96;54,96;
;47,95;54,91;
;47,96;55,06;
;48,05;55,23;
;47,99;55,02;
;48,04;54,93;
;48,09;54,95;
;48,07;55,11;
;48,11;55,23;
;48,17;55,17;
;48,22;55,16;
;48,27;55,30;
;48,24;55,20;
;48,18;55,32;
;48,24;55,26;
;48,09;55,02;
;47,99;54,92;
;48,04;54,98;
;47,96;54,87;
;48,04;54,84;
;48,04;54,93;
;48,14;55,06;
;48,26;55,29;
;48,38;55,44;
;48,29;55,23;
;48,44;55,39;
;48,49;55,61;
;48,54;55,59;
;48,40;55,55;
;48,36;55,45;
;48,40;55,60;
;48,21;55,23;
;48,21;55,23;
;48,09;55,16;
;48,03;55,12;
;48,11;55,23;
;48,31;55,32;
;48,42;55,35;
;48,42;55,43;
;48,32;55,25;
;48,27;55,00;
;48,31;55,16;
;48,16;55,12;
;48,23;55,20;
;48,40;55,31;
;48,39;55,33;
;48,44;55,32;
;48,51;55,60;
;48,31;55,47;
;48,33;55,52;
;48,33;55,49;
;48,18;55,39;
;48,08;55,23;
;48,04;55,31;
;48,05;55,05;
;48,17;55,12;
;48,28;55,10;
;48,23;55,10;
;48,19;54,75;
;48,25;54,76;
;48,10;54,65;
;47,98;54,64;
;48,19;54,90;
;48,25;54,98;
;48,28;55,17;
;48,31;55,24;
;48,18;55,14;
;48,22;55,25;
;48,30;55,41;
5,00;48,51;55,50;
;48,65;55,61;
;48,63;55,62;
;48,58;55,46;
;48,51;55,44;
;48,37;55,27;
;48,38;55,30;
;48,36;55,23;
;48,38;55,33;
;48,46;55,29;
;48,52;55,48;
;48,63;55,54;
;48,61;55,55;
;48,50;55,52;
;48,39;55,40;
;48,46;55,49;
;48,39;55,41;
;48,25;55,28;
;48,24;55,31;
;48,27;55,36;
;48,30;55,38;
;48,26;55,24;
;48,29;55,29;
;48,15;55,18;
;48,12;55,13;
;48,11;55,12;
;48,02;55,01;
;48,00;55,10;
;47,96;55,01;
;47,99;55,15;
;48,01;55,18;
;48,15;55,26;
;48,29;55,48;
;48,39;55,49;
;48,43;55,40;
;48,67;55,59;
;48,71;55,80;
;48,67;55,77;
;48,67;55,77;
;48,61;55,90;
;48,59;55,92;
;48,55;55,71;
;48,56;55,53;
;48,58;55,58;
;48,66;55,56;
;48,49;55,36;
;48,53;55,44;
;48,57;55,49;
;48,55;55,67;
;48,56;55,52;
;48,58;55,56;
;48,59;55,55;
;48,68;55,79;
;48,66;55,76;
;48,53;55,70;
;48,59;55,75;
;48,74;55,77;
;48,60;55,56;
;48,74;55,73;
;48,71;55,57;
;48,78;55,57;
;48,79;55,59;
;48,64;55,54;
;48,74;55,64;
;48,84;55,69;
;48,89;55,72;
;48,93;55,97;
;48,92;55,87;
;49,00;55,92;
;48,72;55,56;
;48,65;55,52;
;48,66;55,56;
;48,69;55,60;
;48,59;55,37;
;48,66;55,43;
;48,65;55,51;
;48,52;55,45;
;48,42;55,24;
;48,16;55,12;
;48,24;55,18;
;48,31;55,36;
;48,26;55,28;
;48,42;55,40;
;48,44;55,37;
;48,51;55,47;
;48,61;55,58;
;48,65;55,57;
;48,67;55,52;
;48,70;55,61;
;48,76;55,78;
;48,60;55,86;
;48,55;55,80;
;48,59;55,86;
;48,55;55,60;
;48,65;55,72;
;48,52;55,73;
;48,50;55,68;
;48,49;55,75;
;48,54;55,77;
;48,59;55,82;
;48,69;56,00;
;48,70;55,99;
;48,74;55,92;
;48,66;55,80;
;48,69;55,82;
;48,63;55,72;
;48,56;55,65;
;48,63;55,70;
;48,44;55,44;
;48,48;55,45;
;48,50;55,33;
;48,52;55,32;
;48,54;55,33;
;48,60;55,45;
;48,80;55,61;
;48,77;55,47;
;48,75;55,39;
;48,71;55,42;
;48,82;55,71;
;48,98;55,80;
;48,64;55,45;
;48,61;55,48;
;48,47;55,45;
;48,50;55,36;
;48,61;55,50;
;48,55;55,44;
;48,74;55,72;
;48,69;55,59;
;48,87;55,80;
;48,82;55,66;
;48,64;55,34;
;48,78;55,73;
;48,53;55,39;
;48,75;55,74;
;48,72;55,72;
;48,58;55,50;
;48,48;55,41;
;48,38;55,19;
;48,39;55,11;
;48,52;55,25;
;48,50;55,15;
;48,55;55,17;
;48,53;55,21;
;48,50;55,30;
;48,50;55,27;
;48,45;55,34;
;48,48;55,42;
;48,59;55,44;
;48,79;55,77;
;48,74;55,69;
;48,90;55,79;
;48,87;55,85;
;48,89;55,77;
;48,88;55,90;
;49,07;56,23;
;49,12;56,34;
;49,03;56,32;
;48,88;56,12;
;48,96;56,09;
;48,97;56,10;
;48,93;56,22;
;49,06;56,24;
;49,02;56,13;
;48,94;56,08;
;48,83;55,92;
;48,78;55,90;
;48,82;55,92;
;48,89;55,92;
;48,86;55,95;
;48,98;56,28;
;48,93;56,10;
;49,01;56,15;
;49,05;56,26;
;48,95;56,05;
;48,99;55,96;
;49,22;56,20;
;49,16;56,10;
;49,18;56,07;
;49,17;56,07;
;49,01;55,95;
5,50;48,91;55,80;
;48,98;55,94;
;48,91;55,78;
;48,99;55,83;
;49,11;55,86;
;49,21;55,87;
;49,36;56,22;
;49,40;56,25;
;49,38;56,22;
;49,29;56,22;
;49,23;56,21;
;49,12;56,19;
;49,07;56,15;
;49,17;56,24;
;49,18;56,30;
;48,98;56,02;
;49,05;56,12;
;49,09;56,05;
;49,02;56,03;
;49,07;56,14;
;48,79;55,98;
;48,68;55,84;
;48,61;55,66;
;48,70;55,85;
;48,79;55,92;
;48,86;55,96;
;48,97;56,20;
;48,93;56,02;
;48,87;55,88;
;48,83;55,72;
;48,80;55,92;
;48,68;55,85;
;48,84;56,16;
;49,00;56,12;
;48,90;55,93;
;48,84;55,86;
;48,84;55,81;
;48,76;55,72;
;48,88;55,90;
;48,64;55,65;
;48,59;55,74;
;48,74;55,81;
;48,86;55,86;
;48,84;55,83;
;48,71;55,83;
;48,67;55,63;
;48,85;55,63;
;48,92;55,83;
;48,88;55,64;
;49,01;55,82;
;49,05;55,94;
;49,02;55,83;
;49,13;55,79;
;49,01;55,83;
;48,86;55,70;
;48,74;55,75;
;48,63;55,72;
;48,70;55,82;
;48,65;55,66;
;48,68;55,68;
;48,81;55,93;
;48,91;55,81;
;48,92;55,91;
;49,06;55,92;
;49,06;56,04;
;49,09;55,90;
;49,33;56,06;
;49,49;56,40;
;49,33;56,33;
;49,26;56,41;
;49,23;56,38;
;49,20;56,36;
;49,24;56,45;
;49,15;56,24;
;49,32;56,55;
;49,22;56,32;
;49,20;56,28;
;49,25;56,33;
;49,22;56,21;
;49,17;56,01;
;49,10;55,95;
;49,14;55,96;
;49,04;55,86;
;48,96;55,74;
;48,92;55,74;
;49,14;56,05;
;49,20;56,05;
;49,26;56,22;
;49,26;56,29;
;49,34;56,37;
;49,23;56,13;
;49,13;56,02;
;49,05;56,00;
;49,08;56,05;
;49,06;56,15;
;49,17;56,19;
;49,01;55,88;
;49,10;56,12;
;49,24;56,22;
;49,42;56,42;
;49,43;56,38;
;49,66;56,75;
;49,45;56,56;
;49,38;56,54;
;49,31;56,42;
;49,18;56,37;
;49,09;56,27;
;49,16;56,24;
;49,04;56,04;
;49,05;56,02;
;48,90;55,68;
;48,84;55,63;
;48,96;55,68;
;48,93;55,76;
;48,87;55,62;
;48,79;55,55;
;48,97;55,71;
;49,02;55,73;
;49,07;55,78;
;48,85;55,38;
;48,96;55,71;
;49,00;55,76;
;49,15;56,10;
;49,14;56,16;
;49,05;56,01;
;49,13;56,05;
;49,18;56,02;
;49,00;55,81;
;49,12;56,01;
;49,19;56,17;
;49,26;56,00;
;49,25;56,06;
;49,07;55,98;
;49,06;55,96;
;49,07;56,14;
;49,25;56,39;
;49,29;56,43;
;49,26;56,50;
;49,39;56,73;
;49,25;56,60;
;49,32;56,59;
;49,34;56,57;
;49,34;56,52;
;49,36;56,62;
;49,18;56,34;
;49,26;56,40;
;49,17;56,24;
;49,18;56,13;
;49,17;56,05;
;49,11;55,96;
;49,13;55,96;
;49,23;55,97;
;49,20;55,99;
;49,18;56,13;
;49,21;56,03;
;49,29;56,24;
;49,13;56,18;
;49,23;56,31;
;49,21;56,38;
;49,22;56,47;
;49,16;56,29;
;49,30;56,39;
;49,41;56,58;
;49,42;56,58;
;49,41;56,59;
;49,30;56,58;
;49,17;56,41;
;49,12;56,14;
;49,05;56,03;
;49,14;56,05;
;49,23;56,22;
;49,13;56,14;
;49,14;56,13;
;49,25;56,23;
;49,20;56,08;
;49,22;56,23;
;49,22;56,21;
;49,33;56,12;
;49,49;56,35;
;49,46;56,26;
6,00;49,53;56,28;
;49,59;56,39;
;49,53;56,41;
;49,55;56,41;
;49,70;56,74;
;49,60;56,56;
;49,57;56,71;
;49,50;56,52;
;49,44;56,58;
;49,40;56,44;
;49,43;56,33;
;49,28;56,30;
;49,10;56,14;
;49,11;56,03;
;49,27;56,18;
;49,37;56,42;
;49,46;56,44;
;49,56;56,57;
;49,61;56,70;
;49,40;56,37;
;49,35;56,35;
;49,31;56,22;
;49,45;56,56;
;49,23;56,36;
;49,22;56,33;
;49,19;56,20;
;49,06;56,10;
;49,12;56,11;
;49,09;56,10;
;49,13;56,31;
;49,05;56,18;
;48,95;55,98;
;48,98;56,14;
;48,95;56,18;
;48,95;56,22;
;48,97;56,07;
;49,00;55,96;
;49,01;55,97;
;49,10;56,12;
;49,08;56,12;
;49,07;56,14;
;49,13;56,06;
;49,01;56,04;
;49,14;56,23;
;49,23;56,32;
;49,27;56,34;
;49,25;56,10;
;49,33;56,29;
;49,36;56,22;
;49,12;55,95;
;49,29;56,06;
;49,52;56,30;
;49,43;56,20;
;49,52;56,46;
;49,61;56,51;
;49,53;56,49;
;49,62;56,48;
;49,58;56,47;
;49,57;56,42;
;49,58;56,39;
;49,78;56,60;
;49,79;56,80;
;49,73;56,78;
;49,63;56,81;
;49,50;56,45;
;49,48;56,57;
;49,44;56,50;
;49,55;56,70;
;49,47;56,63;
;49,56;56,65;
;49,47;56,57;
;49,20;56,26;
;49,14;56,15;
;49,23;56,32;
;49,32;56,27;
;49,44;56,44;
;49,39;56,44;
;49,47;56,39;
;49,39;56,31;
;49,30;56,21;
;49,13;56,09;
;49,29;56,39;
;49,28;56,35;
;49,38;56,39;
;49,24;56,38;
;49,25;56,41;
;49,29;56,30;
;49,26;56,18;
;49,25;56,23;
;49,26;56,14;
;49,21;56,02;
;49,31;56,12;
;49,27;56,21;
;49,23;56,15;
;49,39;56,17;
;49,50;56,36;
;49,55;56,34;
;49,68;56,60;
;49,60;56,59;
;49,51;56,50;
;49,59;56,61;
;49,43;56,26;
;49,44;56,20;
;49,37;56,17;
;49,39;56,28;
;49,51;56,35;
;49,55;56,50;
;49,61;56,60;
;49,47;56,53;
;49,61;56,62;
;49,80;56,88;
;49,76;56,81;
;49,79;56,93;
;49,86;56,93;
;49,85;56,84;
;49,83;56,77;
;49,85;56,78;
;49,81;56,86;
;49,85;56,89;
;49,79;56,87;
;49,72;56,81;
;49,67;56,73;
;49,54;56,72;
;49,57;56,77;
;49,67;56,87;
;49,74;56,86;
;49,91;57,13;
;49,77;56,80;
;49,89;56,94;
;49,93;56,83;
;50,09;56,88;
;50,08;56,89;
;50,10;56,94;
;49,98;56,80;
;49,93;56,74;
;49,97;56,76;
;49,92;56,73;
;50,07;56,89;
;49,98;56,84;
;50,00;57,01;
;50,14;57,23;
;50,12;57,21;
;50,17;57,24;
;50,09;56,89;
;50,08;56,97;
;50,01;57,00;
;50,16;57,27;
;50,25;57,30;
;50,19;57,21;
;50,11;57,09;
;50,00;57,06;
;49,85;56,98;
;49,87;57,11;
;49,74;56,94;
;49,75;56,92;
;49,82;56,92;
;49,72;56,71;
;49,91;56,99;
;50,06;56,97;
;50,12;57,03;
;50,10;57,08;
;50,10;56,99;
;49,87;56,78;
;50,02;56,92;
;50,03;57,00;
;49,88;56,85;
;49,93;56,89;
;49,94;56,85;
;50,05;56,99;
;49,94;56,96;
;49,92;56,83;
;50,01;56,93;
;50,11;57,17;
;50,08;57,12;
;50,13;57,17;
;50,12;57,24;
;50,26;57,33;
;50,29;57,37;
;50,25;57,33;
;50,23;57,30;
6,50;49,97;57,02;
;49,89;56,86;
;49,75;56,56;
;49,70;56,54;
;49,58;56,38;
;49,61;56,40;
;49,51;56,42;
;49,65;56,58;
;49,61;56,53;
;49,46;56,45;
;49,35;56,30;
;49,21;56,07;
;49,23;56,31;
;49,18;56,39;
;49,29;56,38;
;49,30;56,24;
;49,28;56,36;
;49,20;56,17;
;49,09;56,02;
;49,19;56,09;
;49,20;56,10;
;49,38;56,32;
;49,46;56,26;
;49,47;56,44;
;49,59;56,50;
;49,68;56,62;
;49,57;56,38;
;49,57;56,38;
;49,45;56,42;
;49,39;56,39;
;49,19;56,15;
;49,32;56,40;
;49,30;56,37;
;49,36;56,37;
;49,27;56,28;
;49,27;56,25;
;49,32;56,15;
;49,42;56,23;
;49,55;56,45;
;49,47;56,32;
;49,45;56,30;
;49,55;56,47;
;49,49;56,53;
;49,63;56,72;
;49,53;56,74;
;49,74;56,96;
;49,62;56,80;
;49,70;56,99;
;49,82;57,18;
;49,90;57,30;
;50,07;57,46;
;50,06;57,48;
;50,08;57,56;
;50,00;57,36;
;50,03;57,39;
;50,00;57,39;
;50,23;57,67;
;50,18;57,57;
;50,17;57,64;
;50,05;57,56;
;49,90;57,11;
;49,95;57,07;
;50,06;57,03;
;50,12;57,14;
;50,13;57,15;
;50,02;57,09;
;49,87;56,95;
;49,70;56,84;
;49,57;56,64;
;49,56;56,66;
;49,71;56,70;
;49,77;56,76;
;49,77;56,62;
;49,79;56,59;
;49,90;56,71;
;49,84;56,81;
;49,87;56,87;
;49,76;56,73;
;49,79;56,77;
;49,76;56,67;
;49,81;56,59;
;49,68;56,50;
;49,80;56,54;
;49,85;56,73;
;50,02;57,10;
;49,97;57,16;
;49,80;57,04;
;49,77;57,04;
;49,77;56,98;
;49,76;56,78;
;49,76;56,86;
;49,65;56,67;
;49,75;56,65;
;49,71;56,84;
;49,71;56,73;
;49,68;56,83;
;49,60;56,69;
;49,57;56,68;
;49,49;56,51;
;49,52;56,66;
;49,72;56,91;
;49,74;56,94;
;49,69;56,86;
;49,74;56,73;
;49,69;56,80;
;49,90;56,87;
;49,92;56,80;
;49,80;56,58;
;49,80;56,55;
;49,76;56,49;
;49,78;56,52;
;49,79;56,65;
;49,79;56,73;
;49,73;56,76;
;49,74;56,78;
;49,89;57,04;
;50,01;57,23;
;50,19;57,52;
;50,14;57,54;
;50,21;57,60;
;50,01;57,19;
;50,06;57,15;
;50,04;57,21;
;49,87;56,96;
;49,87;56,93;
;49,85;56,87;
;49,74;56,78;
;49,59;56,77;
;49,46;56,65;
;49,45;56,57;
;49,51;56,55;
;49,67;56,75;
;49,65;56,71;
;49,76;56,90;
;49,70;56,80;
;49,73;56,76;
;49,58;56,75;
;49,70;56,82;
;49,63;56,56;
;49,57;56,57;
;49,52;56,57;
;49,65;56,73;
;49,65;56,94;
;49,68;56,96;
;49,55;56,72;
;49,53;56,64;
;49,50;56,45;
;49,54;56,58;
;49,67;56,81;
;49,52;56,76;
;49,35;56,62;
;49,57;56,71;
;49,64;56,72;
;49,69;56,87;
;49,71;56,75;
;49,69;56,82;
;49,63;56,67;
;49,62;56,71;
;49,59;56,89;
;49,75;56,97;
;49,88;57,07;
;49,85;56,98;
;49,86;57,04;
;49,98;57,07;
;50,09;57,16;
;50,03;57,00;
;49,94;56,80;
;50,05;56,87;
;50,17;57,11;
;50,05;56,94;
;49,88;56,89;
;49,92;56,94;
;49,87;56,78;
;49,87;56,80;
;49,88;56,98;
;49,97;57,10;
;50,03;57,01;
;50,11;57,09;
;50,09;57,08;
;50,02;57,05;
