Parameters:
Lambda_f;0.0039
Beta_f;0.78
Initial N;10000
Delta t;0.001
T (time steps);150
Number of experiments;1000
Nu;1

Time;FailureMean;FailureMean+Sqrt(Var);
;10,16;13,40;
;10,01;13,37;
;9,93;13,20;
;9,98;13,13;
;9,98;13,23;
;10,11;13,50;
;10,28;13,64;
;10,42;13,87;
;10,66;14,16;
37,50;10,46;14,06;
;10,62;14,45;
;10,67;14,38;
;10,55;14,09;
;10,63;14,26;
;10,58;14,02;
;10,44;13,72;
;10,51;13,65;
;10,82;14,08;
;10,56;13,90;
;10,56;13,96;
;10,50;14,09;
;10,71;14,50;
;10,54;14,30;
;10,64;14,49;
;10,63;14,16;
;10,52;13,99;
;10,59;13,97;
38,00;10,59;14,04;
;10,56;13,96;
;10,70;13,95;
;10,70;14,07;
;10,59;14,15;
;10,58;13,98;
;10,54;14,19;
;10,66;14,27;
;10,59;14,18;
;10,50;13,94;
;10,44;13,76;
;10,34;13,76;
;10,28;13,66;
;10,53;13,92;
;10,37;13,72;
;10,55;13,84;
;10,43;13,78;
;10,56;14,01;
38,50;10,39;13,75;
;10,34;13,55;
;10,39;13,37;
;10,31;13,32;
;10,48;13,59;
;10,43;13,47;
;10,51;13,64;
;10,46;13,29;
;10,29;13,11;
;10,20;12,97;
;10,35;13,27;
;10,39;13,44;
;10,24;13,32;
;10,34;13,33;
;10,22;13,09;
;10,26;13,15;
;10,38;13,36;
;10,58;13,82;
39,00;10,51;13,67;
;10,53;13,67;
;10,46;13,64;
;10,38;13,46;
;10,46;13,58;
;10,46;13,42;
;10,30;13,30;
;10,42;13,45;
;10,49;13,62;
;10,42;13,66;
;10,31;13,50;
;10,36;13,77;
;10,24;13,62;
;10,34;13,71;
;10,22;13,61;
;10,03;13,27;
;9,94;13,20;
;9,90;13,07;
;9,98;13,25;
;10,06;13,27;
;10,09;13,21;
;10,03;13,18;
;10,28;13,47;
;10,30;13,53;
;10,50;13,68;
;10,66;13,86;
;10,63;13,97;
;10,50;13,92;
;10,38;13,68;
;10,35;13,58;
;10,41;13,72;
;10,55;13,60;
;10,61;13,75;
;10,46;13,62;
;10,37;13,56;
;10,34;13,50;
40,00;10,45;13,61;
;10,27;13,44;
;10,22;13,51;
;10,11;13,31;
;10,01;13,21;
;9,98;13,24;
;10,02;13,30;
;9,92;13,10;
;9,91;13,22;
;9,96;13,24;
;9,92;13,16;
;10,17;13,40;
;10,25;13,58;
;10,30;13,75;
;10,21;13,85;
;10,14;13,83;
;10,09;13,73;
;9,82;13,34;
40,50;9,99;13,56;
;10,07;13,48;
;10,13;13,29;
;9,95;13,10;
;9,99;12,98;
;9,91;13,04;
;9,88;13,05;
;9,82;13,08;
;9,71;12,87;
;9,70;12,86;
;9,74;13,07;
;9,83;13,12;
;10,09;13,30;
;10,15;13,26;
;10,06;13,08;
;10,15;13,27;
;10,13;13,15;
;10,08;13,21;
41,00;10,22;13,37;
;10,06;13,28;
;9,98;13,44;
;10,04;13,50;
;10,01;13,55;
;10,14;13,90;
;10,36;14,01;
;10,42;13,85;
;10,29;13,51;
;10,30;13,46;
;10,31;13,27;
;10,26;13,30;
;10,22;13,24;
;10,29;13,14;
;10,26;13,15;
;10,61;13,53;
;10,70;13,63;
;10,42;13,36;
41,50;10,48;13,42;
;10,59;13,55;
;10,66;13,28;
;10,74;13,59;
;10,62;13,59;
;10,51;13,44;
