Parameters:
mu_f;9.03
sigma_f;0.55
mu_r;4.16
sigma_r;0.7
Initial N;10000
Delta t;0.1
T (seconds);25200
Number of experiments;100

Time;FailureMean;FailureMean+Sqrt(Var);
;88,36;97,43;
;88,55;97,46;
;89,05;98,44;
;89,15;99,09;
;89,03;99,34;
;89,92;100,28;
;89,62;99,86;
;89,24;100,17;
;89,40;99,71;
;89,53;99,35;
;89,08;98,23;
;88,92;98,06;
;88,61;97,69;
;88,76;97,51;
;88,27;97,55;
;88,32;97,59;
;88,80;97,33;
;88,17;97,02;
;88,27;97,31;
;87,85;98,14;
;87,64;98,35;
;87,27;97,40;
;87,40;97,09;
;87,55;97,64;
;88,01;98,51;
;87,48;97,59;
2,00;86,58;96,44;
;86,45;95,40;
;85,66;94,41;
;85,52;94,75;
;85,99;95,03;
;86,23;95,14;
;86,93;96,10;
;86,65;96,21;
;86,85;96,24;
;87,60;97,24;
;87,01;96,36;
;86,97;96,50;
;87,19;96,36;
;87,56;96,60;
;87,63;96,08;
;86,46;94,66;
;87,06;95,86;
;86,88;96,15;
;88,19;97,97;
;87,11;96,20;
;86,81;96,34;
;86,67;95,26;
;86,82;95,48;
;87,39;96,32;
;87,95;96,59;
;88,00;96,93;
;88,77;97,91;
;89,28;98,99;
;89,46;99,57;
;88,64;98,72;
;87,99;96,73;
;87,82;97,07;
;87,81;96,57;
;87,64;96,61;
;87,29;96,73;
;87,12;96,41;
;87,80;96,74;
;88,61;97,67;
;87,98;97,00;
;88,81;97,64;
;88,21;96,95;
;88,21;97,89;
;88,74;98,10;
;88,01;97,82;
;87,66;97,56;
;86,69;96,82;
;86,01;95,58;
;86,17;95,65;
;86,08;95,61;
;85,98;95,83;
;86,47;95,98;
;87,19;97,05;
;86,57;96,58;
;86,53;96,51;
;86,61;97,19;
;86,20;96,06;
;86,32;96,27;
;87,49;97,79;
;87,21;96,83;
;87,22;96,92;
;86,42;95,83;
;86,23;95,51;
;85,91;95,10;
;85,45;93,77;
;85,37;93,67;
;85,49;93,95;
;84,88;93,11;
;85,18;93,87;
;85,24;94,25;
;85,40;95,01;
;86,33;95,76;
;86,92;96,12;
;86,73;96,32;
;86,93;96,27;
;87,03;96,44;
;87,35;96,85;
;87,53;95,99;
;87,62;95,96;
;87,77;95,98;
;87,24;96,07;
;86,62;95,90;
;86,62;95,58;
;86,77;94,90;
;86,82;95,12;
;87,11;95,01;
;86,95;95,14;
;87,03;95,45;
;86,72;94,93;
;86,25;94,05;
;86,35;94,05;
;86,55;94,22;
;86,42;94,43;
;86,01;94,89;
;86,26;95,52;
;86,66;96,02;
;86,09;95,30;
;86,56;95,35;
;87,07;95,71;
;87,03;95,74;
;87,29;95,79;
;87,51;95,94;
;87,06;95,61;
;86,57;94,98;
;86,62;95,05;
;86,79;95,35;
;86,29;95,59;
;86,17;94,95;
;85,82;95,75;
;85,56;94,95;
;85,42;94,41;
;85,91;94,63;
;86,01;94,82;
;86,44;95,34;
;86,32;95,65;
;86,64;96,43;
;86,81;96,50;
;86,86;96,49;
;86,82;97,19;
;86,49;96,70;
;86,61;96,15;
;86,01;94,56;
;86,47;95,91;
;86,00;95,18;
;85,45;94,59;
;85,58;94,94;
;85,87;95,16;
;85,87;95,20;
;85,58;94,30;
;85,58;94,64;
;84,52;92,80;
;85,26;93,50;
;85,35;93,70;
;86,52;94,83;
;85,64;93,95;
;86,89;95,57;
;86,51;95,87;
;86,82;96,24;
;86,39;95,33;
