Parameters:
Lambda_f;1
Beta_f;5
Initial N;10000
Delta t;0.001
T (time steps);150
Number of experiments;100
Nu;1

Time;FailureMean;FailureMean+Sqrt(Var);
;4188,53;4209,89;
;4190,00;4211,36;
;4191,53;4213,06;
;4193,01;4214,55;
;4194,58;4216,02;
;4195,85;4217,34;
;4197,48;4218,92;
;4199,06;4220,45;
;4200,73;4222,19;
;4202,21;4223,65;
;4203,43;4224,89;
;4204,75;4226,26;
;4206,42;4227,86;
;4207,97;4229,34;
;4209,65;4230,95;
;4211,07;4232,40;
;4212,70;4233,98;
;4214,20;4235,54;
;4215,60;4236,86;
;4217,14;4238,19;
;4218,57;4239,53;
;4219,90;4240,81;
;4221,18;4242,14;
;4222,76;4243,71;
;4224,26;4245,39;
;4225,80;4246,94;
;4227,33;4248,61;
;4228,60;4249,78;
;4229,80;4250,87;
19,00;4231,29;4252,21;
;4232,67;4253,42;
;4234,31;4255,15;
;4235,82;4256,78;
;4237,18;4258,19;
;4238,58;4259,52;
;4239,94;4260,84;
;4241,26;4262,27;
;4242,65;4263,61;
;4243,98;4264,80;
;4245,32;4266,00;
;4246,54;4267,18;
;4248,36;4269,01;
;4249,67;4270,21;
;4251,17;4271,65;
;4252,56;4273,05;
;4254,01;4274,60;
;4255,35;4276,03;
19,50;4256,97;4277,60;
;4258,41;4278,95;
;4259,78;4280,20;
;4261,09;4281,59;
;4262,50;4283,04;
;4263,90;4284,52;
;4265,21;4285,68;
;4266,80;4287,30;
;4268,21;4288,70;
;4269,63;4290,10;
;4271,29;4291,87;
;4272,89;4293,38;
;4274,08;4294,61;
;4275,32;4295,90;
;4276,70;4296,91;
;4278,18;4298,39;
;4279,43;4299,47;
;4280,65;4300,61;
20,00;4281,72;4301,77;
;4282,98;4302,92;
;4284,41;4304,41;
;4285,82;4305,86;
;4287,05;4306,97;
;4288,46;4308,38;
;4289,81;4309,89;
;4291,26;4311,49;
;4292,59;4312,79;
;4293,91;4314,02;
;4295,35;4315,56;
;4296,62;4316,67;
;4297,98;4318,17;
;4299,07;4319,22;
;4300,45;4320,73;
;4301,69;4321,84;
;4302,92;4322,98;
;4304,12;4324,16;
20,50;4305,41;4325,77;
;4306,85;4327,31;
;4308,26;4328,85;
;4309,83;4330,56;
;4311,04;4331,86;
;4312,36;4333,18;
;4313,70;4334,59;
;4314,98;4335,89;
;4316,25;4337,10;
;4317,68;4338,69;
;4319,09;4340,00;
;4320,35;4341,33;
;4321,86;4342,85;
;4323,21;4344,23;
;4324,54;4345,58;
;4325,88;4347,11;
;4327,37;4348,82;
;4328,60;4349,96;
;4329,77;4351,05;
;4331,01;4352,36;
;4332,29;4353,61;
;4333,65;4354,95;
;4335,12;4356,23;
;4336,28;4357,47;
;4337,60;4358,76;
;4338,88;4359,83;
;4340,03;4360,94;
;4341,23;4362,15;
;4342,38;4363,25;
;4343,48;4364,21;
;4344,78;4365,48;
;4346,01;4366,71;
;4347,42;4368,05;
;4348,70;4369,34;
;4349,96;4370,44;
;4351,28;4371,94;
21,50;4352,52;4373,19;
;4353,90;4374,45;
;4355,21;4375,71;
;4356,43;4376,99;
;4357,64;4378,08;
;4358,91;4379,41;
;4360,21;4380,78;
;4361,44;4381,89;
;4362,79;4383,41;
;4364,14;4384,69;
;4365,52;4386,19;
;4366,81;4387,54;
;4368,18;4389,11;
;4369,36;4390,16;
;4370,51;4391,25;
;4371,58;4392,28;
;4372,99;4393,73;
;4374,34;4395,09;
22,00;4375,62;4396,43;
;4376,96;4397,53;
;4378,23;4398,62;
;4379,52;4399,90;
;4380,79;4401,11;
;4382,08;4402,40;
;4383,18;4403,61;
;4384,55;4405,00;
;4385,73;4406,18;
;4386,91;4407,43;
;4388,19;4408,71;
;4389,58;4410,12;
;4390,68;4411,50;
;4391,91;4412,51;
;4393,25;4413,92;
;4394,63;4415,24;
;4395,70;4416,40;
;4396,93;4417,79;
22,50;4398,04;4418,82;
;4399,24;4420,10;
;4400,54;4421,30;
;4401,91;4422,70;
;4403,03;4423,89;
;4404,06;4424,88;
;4405,36;4426,17;
;4406,64;4427,35;
;4407,75;4428,50;
;4408,84;4429,71;
;4409,90;4430,72;
;4411,23;4432,14;
;4412,35;4433,42;
;4413,62;4434,66;
;4415,03;4436,13;
;4416,32;4437,49;
;4417,56;4438,73;
;4418,85;4440,04;
23,00;4419,94;4441,17;
;4421,14;4442,49;
;4422,26;4443,60;
;4423,53;4444,72;
